"Format","MoTeC CSV File",,,"Workbook","GPS"
"Venue","Spielberg Autocross",,,"Worksheet","Worksheet (1)"
"Vehicle","GFR16e",,,"Vehicle Desc",""
"Driver","Rainer Pfeffer",,,"Engine ID",""
"Device","ADL"
"Comment","Autocross",,,"Session","2016"
"Log Date","03.08.2016",,,"Origin Time","0,000","s"
"Log Time","16:48:24",,,"Start Time","0,020","s"
"Sample Rate","20,000","Hz",,"End Time","2141,970","s"
"Duration","2141,950","s",,"Start Distance","0","m"
"Range","No Lap (selection)",,,"End Distance","2365","m"


"Time","GPS Latitude","GPS Longitude","GPS Altitude","GPS Sats Used"
"s","deg","deg","m",""


"20,650","47,2205400","14,7613083","692,4","9"
"20,700","47,2205400","14,7613083","692,4","9"
"20,750","47,2205400","14,7613083","692,4","9"
"20,800","47,2205400","14,7613083","692,4","9"
"20,850","47,2205400","14,7613083","692,4","9"
"20,900","47,2205400","14,7613083","692,4","9"
"20,950","47,2205400","14,7613083","692,4","9"
"21,000","47,2205400","14,7613083","692,4","9"
"21,050","47,2205400","14,7613083","692,4","9"
"21,100","47,2205400","14,7613083","692,4","9"
"21,150","47,2205400","14,7613083","692,4","9"
"21,200","47,2205400","14,7613083","692,4","9"
"21,250","47,2205400","14,7613083","692,4","9"
"21,300","47,2205400","14,7613083","692,4","9"
"21,350","47,2205400","14,7613083","692,4","9"
"21,400","47,2205400","14,7613083","692,4","9"
"21,450","47,2205400","14,7613083","692,4","9"
"21,500","47,2205400","14,7613083","692,4","9"
"21,550","47,2205400","14,7613083","692,4","9"
"21,600","47,2205400","14,7613083","692,4","9"
"21,650","47,2205400","14,7613083","692,4","9"
"21,700","47,2205400","14,7613083","692,4","9"
"21,750","47,2205400","14,7613083","692,4","9"
"21,800","47,2205400","14,7613083","692,4","9"
"21,850","47,2205400","14,7613083","692,4","9"
"21,900","47,2205400","14,7613083","692,4","9"
"21,950","47,2205400","14,7613083","692,4","9"
"22,000","47,2205400","14,7613083","692,4","9"
"22,050","47,2205400","14,7613083","692,4","9"
"22,100","47,2205400","14,7613083","692,4","9"
"22,150","47,2205400","14,7613083","692,4","9"
"22,200","47,2205400","14,7613083","692,4","9"
"22,250","47,2205400","14,7613083","692,4","9"
"22,300","47,2205400","14,7613083","692,4","9"
"22,350","47,2205400","14,7613083","692,4","9"
"22,400","47,2205400","14,7613083","692,4","9"
"22,450","47,2205400","14,7613083","692,4","9"
"22,500","47,2205400","14,7613083","692,3","9"
"22,550","47,2205400","14,7613083","692,3","9"
"22,600","47,2205400","14,7613083","692,3","9"
"22,650","47,2205400","14,7613083","692,3","9"
"22,700","47,2205400","14,7613083","692,3","9"
"22,750","47,2205400","14,7613083","692,3","9"
"22,800","47,2205400","14,7613083","692,3","9"
"22,850","47,2205400","14,7613083","692,3","9"
"22,900","47,2205400","14,7613083","692,3","9"
"22,950","47,2205400","14,7613083","692,3","9"
"23,000","47,2205400","14,7613083","692,3","9"
"23,050","47,2205400","14,7613083","692,3","9"
"23,100","47,2205400","14,7613083","692,3","9"
"23,150","47,2205400","14,7613083","692,3","9"
"23,200","47,2205400","14,7613083","692,3","9"
"23,250","47,2205400","14,7613075","692,3","9"
"23,300","47,2205400","14,7613066","692,3","9"
"23,350","47,2205400","14,7613066","692,3","9"
"23,400","47,2205400","14,7613066","692,3","9"
"23,450","47,2205400","14,7613066","692,3","9"
"23,500","47,2205400","14,7613066","692,3","9"
"23,550","47,2205400","14,7613066","692,3","9"
"23,600","47,2205400","14,7613066","692,3","9"
"23,650","47,2205400","14,7613066","692,3","9"
"23,700","47,2205400","14,7613066","692,3","9"
"23,750","47,2205400","14,7613066","692,3","9"
"23,800","47,2205400","14,7613066","692,3","9"
"23,850","47,2205400","14,7613066","692,3","9"
"23,900","47,2205400","14,7613066","692,3","9"
"23,950","47,2205400","14,7613066","692,3","9"
"24,000","47,2205400","14,7613066","692,3","9"
"24,050","47,2205400","14,7613066","692,3","9"
"24,100","47,2205400","14,7613066","692,3","9"
"24,150","47,2205392","14,7613066","692,3","9"
"24,200","47,2205383","14,7613066","692,3","9"
"24,250","47,2205383","14,7613066","692,3","9"
"24,300","47,2205383","14,7613066","692,3","9"
"24,350","47,2205383","14,7613066","692,3","9"
"24,400","47,2205383","14,7613066","692,3","9"
"24,450","47,2205383","14,7613066","692,3","9"
"24,500","47,2205383","14,7613066","692,3","9"
"24,550","47,2205383","14,7613066","692,3","9"
"24,600","47,2205383","14,7613066","692,3","9"
"24,650","47,2205383","14,7613066","692,3","9"
"24,700","47,2205383","14,7613066","692,3","9"
"24,750","47,2205383","14,7613066","692,3","9"
"24,800","47,2205383","14,7613066","692,3","9"
"24,850","47,2205383","14,7613066","692,3","9"
"24,900","47,2205383","14,7613066","692,3","9"
"24,950","47,2205383","14,7613066","692,3","9"
"25,000","47,2205383","14,7613066","692,2","9"
"25,050","47,2205383","14,7613066","692,2","9"
"25,100","47,2205383","14,7613066","692,2","9"
"25,150","47,2205383","14,7613066","692,2","9"
"25,200","47,2205383","14,7613066","692,2","9"
"25,250","47,2205383","14,7613066","692,2","9"
"25,300","47,2205383","14,7613066","692,2","9"
"25,350","47,2205383","14,7613066","692,2","9"
"25,400","47,2205383","14,7613066","692,2","9"
"25,450","47,2205383","14,7613066","692,2","9"
"25,500","47,2205383","14,7613066","692,2","9"
"25,550","47,2205383","14,7613066","692,2","9"
"25,600","47,2205383","14,7613066","692,2","9"
